Size,1st 0-dim birth mean,1st 0-dim birth var,1st 0-dim birth min,1st 0-dim birth max,1st 1-dim birth mean,1st 1-dim birth var,1st 1-dim birth min,1st 1-dim birth max,2nd 1-dim birth mean,2nd 1-dim birth var,2nd 1-dim birth min,2nd 1-dim birth max
234,1.9369565152094204e-05,4.026606462525958e-10,1.790362978981719e-07,8.881177207320512e-05,0.4031521016245655,3.640220129315232e-05,0.3904071752862598,0.418702464285431,0.4093470959511771,3.6506300229028235e-05,0.3963136506035344,0.4237029820300174
235,1.726224397323728e-05,2.4091059662942195e-10,7.727059569972995e-08,7.184902510581903e-05,0.40223368126596976,5.051421010914587e-05,0.3873154544554437,0.4220414750261736,0.41066458452330695,4.688952144024107e-05,0.3960486720705312,0.431132167691897
236,1.592004255191126e-05,2.1375235492092307e-10,2.3839019736016098e-07,7.261461880281317e-05,0.4038536364311183,4.032777468529583e-05,0.3897919381849405,0.4180678720440598,0.41155034184421224,4.731170627539804e-05,0.3945087885382374,0.4304894670568054
237,1.692025964598609e-05,3.238653347896893e-10,6.6390856257037e-08,8.511033576386051e-05,0.40461881515988546,3.798751143823641e-05,0.3913340781400179,0.425505893330246,0.41113313740991664,4.5932521936820485e-05,0.3965848687290449,0.4310679913586086
238,1.760235528313281e-05,3.1661038684721964e-10,9.615587659439485e-08,8.110617282186539e-05,0.40453022926176574,4.2443226345000746e-05,0.3765011886591636,0.4178000451720742,0.41121651850939966,3.3155273797981395e-05,0.3972929741802844,0.4262542615729793
239,1.4986220230273073e-05,2.681841356222613e-10,1.727228556847038e-07,8.992879674818433e-05,0.40411933498699315,4.657770198055843e-05,0.3866844672422084,0.4182839861256832,0.4112972692867301,3.927708334160145e-05,0.3981175266938211,0.4268383541816755
240,1.4861935046285451e-05,3.069416777340111e-10,1.5154497201574912e-07,0.0001133335677769,0.4051116673814857,4.7521409093684304e-05,0.3896439537016376,0.4243459154959157,0.4112409842445389,4.3368767341210106e-05,0.3965180144096524,0.4256787757499126
241,1.7749276060512465e-05,2.5991948984076543e-10,3.840485562900398e-07,7.57643518217721e-05,0.40320194195019327,5.333353278551957e-05,0.3846142499924279,0.4198014380705523,0.40940234788607777,4.5589259688207156e-05,0.3869494684935268,0.4286893893044627
242,1.6822416332173962e-05,1.7583428282212187e-10,1.730970969893164e-07,5.350878186372032e-05,0.4043165451975272,4.69222294493801e-05,0.3837113136774274,0.4198159880753973,0.41074251374635745,4.391479265432703e-05,0.3871906608008126,0.4311114317848642
243,1.5527056237205355e-05,2.665236428803307e-10,3.565371453628785e-08,0.0001076757751661,0.4031150573780936,6.460427087041962e-05,0.379015876879332,0.4226767863990709,0.41044091578668973,5.066601174118934e-05,0.3888508617396699,0.4277683570623949
244,1.8805628946563237e-05,2.8209434836440336e-10,1.956485428111776e-07,8.802716199651783e-05,0.4045393771250215,4.605470014083275e-05,0.3898843297536698,0.4187924767467378,0.41157918702457,4.824781495308185e-05,0.3910772125743437,0.4293047948484685
245,1.4954836985749954e-05,2.465088788813872e-10,2.6469976099896545e-08,8.376302469381702e-05,0.40354326624698017,3.635399570855343e-05,0.3907187030914407,0.4212558615611395,0.4104391893845529,5.183764538728483e-05,0.3952452967237555,0.4278046946817261
246,1.620549661251247e-05,2.2748506771500407e-10,1.3525214392906548e-07,7.495557882775117e-05,0.40481359189931837,4.54855453036755e-05,0.3828764537040143,0.4207717213018548,0.4103620388797897,4.9463966171145324e-05,0.3889656037185092,0.4251891507976219
247,1.5255224011946344e-05,2.276124668338638e-10,1.075660227556341e-09,8.097237742665797e-05,0.4043575781582263,4.869499745104958e-05,0.3811562191946512,0.4191178014161563,0.410918756647743,3.2961771997742796e-05,0.3932821399885778,0.42551820139565
248,1.482571802799204e-05,1.798086123325586e-10,4.1385504800928175e-08,5.800545951473168e-05,0.4033289626301508,5.56053559576168e-05,0.3799100497170572,0.4195888392050101,0.41201910764864463,4.8022213875232956e-05,0.3975047898433635,0.4300552812606661
249,1.6617903287613477e-05,2.4286655501291763e-10,2.0974996517431066e-07,6.979632354187082e-05,0.4036161902423128,3.721214271671379e-05,0.3837778022359919,0.4194062267610359,0.41108597828876975,4.222862322782799e-05,0.3992238593524981,0.4314482757682459
250,1.3955841629165189e-05,2.2821779525674269e-10,3.042119567364665e-08,8.401401043844903e-05,0.4041906345477359,3.6204770010631436e-05,0.3903479801924195,0.4194539435156212,0.41085674287154034,4.6664504528788796e-05,0.3948619743271681,0.4321621737772712
251,1.7001693497938897e-05,2.8448079483915903e-10,1.3851556923683006e-07,9.39147236473925e-05,0.40320654559708097,4.468619740233942e-05,0.3825160497803698,0.4197281922781513,0.4106087702101847,4.790576690720688e-05,0.3916481490077107,0.4284748927488383
252,1.7478479114237942e-05,2.2714761753007528e-10,9.334573769503862e-08,8.865054031381714e-05,0.4046936078836864,3.9993058654805135e-05,0.3914140224562055,0.4171903366702124,0.4124572743166875,4.676093278393295e-05,0.3920070129882939,0.4287352678007761
253,1.8245632368742642e-05,3.9810845820428183e-10,1.2308900365631814e-07,0.0001120763144926,0.4039673289917065,4.7868972184405905e-05,0.3844614783779582,0.4181220692379869,0.41049982319759626,4.9327083519467496e-05,0.3950482375065876,0.4284482293453533
254,1.5526337924385292e-05,1.8352750343415903e-10,5.449358231324197e-08,6.821679904500666e-05,0.4039372335370435,3.410843692778711e-05,0.392407467592016,0.4178389810424463,0.4109165601564571,4.3555133281365564e-05,0.3947680446883999,0.4262135128003176
255,1.6071364500427345e-05,3.006515990116e-10,5.6857240249286185e-08,9.172786327737992e-05,0.40507280185364314,5.441932464130321e-05,0.387977105133779,0.4259085160490193,0.41215914128409037,6.190066971836936e-05,0.3946242634211599,0.4389830369090852
256,1.5625582881361918e-05,2.9271344433215935e-10,7.259039780382892e-08,0.0001007807383638,0.4041061512885368,3.939604064794534e-05,0.3896160798347896,0.4229784452573096,0.41125363509720697,4.691709036010558e-05,0.3930267827432487,0.4283928266418493
257,1.5122312902032665e-05,2.47556992290582e-10,2.283166768979328e-07,0.0001035744497032,0.4048513694559289,5.0238530486701044e-05,0.3894662212567521,0.4249144010156221,0.411216255758157,4.39851321602086e-05,0.3958939009071536,0.4297096004471158
258,1.596035961007416e-05,3.374921227689801e-10,7.070002572273637e-08,0.000102538218938,0.4034359727336912,3.997714548991481e-05,0.3790918425180594,0.4180231591126417,0.4106575926482578,3.9047470726860215e-05,0.3977951668474233,0.425152275819574
259,1.3006405721536219e-05,1.5719547096725607e-10,1.0270768868725356e-07,6.780950573326283e-05,0.4027686733834126,3.842981851563306e-05,0.385390125915134,0.417201478160325,0.4089727906367312,3.966683711423419e-05,0.3950179895760882,0.4226945230569656
260,1.3892938809713095e-05,2.2180162760038675e-10,1.203893582601978e-07,8.842278739984444e-05,0.4037409081545195,4.99412982658106e-05,0.3858383635460326,0.4205273388537377,0.4102593049178025,4.857032861556453e-05,0.3952692811078918,0.4289608578279371
261,1.4339496847191047e-05,2.11238571631014e-10,1.865976972936778e-08,7.528045692051233e-05,0.4032518109641833,3.729878672039175e-05,0.3896278565103618,0.4227360735115306,0.4093546061283773,3.954829953086426e-05,0.3927361990585757,0.4296395988026431
262,1.4888758805058356e-05,2.0632405945311526e-10,8.380816152175896e-08,6.94678308716945e-05,0.40394010257337676,3.2893568984356584e-05,0.3844696112126552,0.4165018837962528,0.4097817619754659,3.724297964999883e-05,0.393730238569444,0.4284297349134581
263,1.3697051657756143e-05,2.7312511753567375e-10,3.461987270192424e-07,8.447532726851836e-05,0.4026277484082766,4.658889982979023e-05,0.3891815368410577,0.4264200674113055,0.40961165059083043,5.535095711390626e-05,0.3934982111474643,0.435902108136738
264,1.4546691230261644e-05,1.8353790527018714e-10,3.9150871322668486e-08,6.816614871829607e-05,0.4036215465290286,3.8084542445050287e-05,0.3886000731434638,0.419921914831186,0.40941562153081246,3.726726933915753e-05,0.3931015510215153,0.428057023534881
265,1.2273328910724634e-05,1.23883792648134e-10,4.994727198504023e-08,4.58943863902439e-05,0.4046470430171549,4.362267515926312e-05,0.3891466129652998,0.419956064300848,0.41092531121564724,3.8979218201094394e-05,0.3971083546813763,0.4277582361894189
266,1.4427855751900642e-05,1.4537277599688692e-10,5.3255793885931275e-08,5.749111224573333e-05,0.4042575628636888,3.440850257807348e-05,0.386419439056645,0.4193176559893921,0.4108924972519373,3.543637600921446e-05,0.3990850173434577,0.4270471763444144
267,1.3089317222934049e-05,1.1802075820833715e-10,1.037130124004193e-07,4.8106258203950425e-05,0.4030828500591507,3.975362458949391e-05,0.3892302213575761,0.4168699245176698,0.41041650861806517,3.3573894163299506e-05,0.3997200960649113,0.4253726639258237
268,1.1629643877589802e-05,9.497102137743984e-11,2.0175607251538002e-07,4.63512606051486e-05,0.4040982786372018,4.3399842038127825e-05,0.3866024126266532,0.4231908819028553,0.41127499493841924,5.0371476221423376e-05,0.3917850523307541,0.4374974647123796
269,1.3111896138501277e-05,1.2155159003247644e-10,2.9960258074446244e-07,5.4742931522855365e-05,0.40398674619318337,4.75208430931018e-05,0.3867780465518059,0.4179683110140341,0.410230620172918,4.386511716856782e-05,0.3937907021783637,0.4263336361912884
270,1.3460803542971744e-05,2.216020528949504e-10,7.251169775734921e-09,8.254379335914663e-05,0.4064698224366796,3.367627558041238e-05,0.3895284978484227,0.4271925813520132,0.4116715565740718,3.304012434034471e-05,0.3951315198693879,0.4297197878262273
271,1.1305046767386973e-05,1.1609000755174925e-10,4.44074300331998e-07,4.846225598376108e-05,0.40435669055197787,4.6472873954432164e-05,0.3838141183477145,0.4224683034046674,0.4100793354860462,4.652133816500496e-05,0.3917011516975354,0.4260983616629585
272,1.3783686796599027e-05,1.935987111804237e-10,4.252388974279597e-08,7.79577992341407e-05,0.4056090032261118,3.1133225293374385e-05,0.3871862132688624,0.4206712441056452,0.4102626444470174,3.901188926717521e-05,0.3945956475345771,0.4298617801546452
273,1.2631731280718927e-05,1.5756569570860935e-10,1.9559722419515427e-07,6.480153302568237e-05,0.40435323255595096,3.713624721123565e-05,0.3889024974136011,0.4201855565749715,0.4110513071021774,3.919984335460924e-05,0.3986771155261692,0.4315709530348395
274,1.2568455653441113e-05,1.202830484794837e-10,4.829444955056772e-09,5.046672278519182e-05,0.4033527602570072,4.691800513412456e-05,0.3842557267611113,0.416762062202108,0.4101748708168942,4.421411813075636e-05,0.3920098451396572,0.4265257796631768
275,1.2590263384957278e-05,1.1461741568661845e-10,2.9161402959054783e-08,5.636029707656309e-05,0.4047037426573208,3.775780808264306e-05,0.3879617130814731,0.4223869932457423,0.41093103278590626,4.049328778363846e-05,0.3965736142354248,0.4272646808139775
276,1.2564301663482436e-05,1.1976093693686653e-10,2.234993956573561e-08,6.761003701194479e-05,0.40289979545674187,4.770075530627167e-05,0.3846651615760176,0.4194272964581779,0.40918186417967084,4.79746076752699e-05,0.3901634116935885,0.42654168442797
277,1.2511908835655116e-05,1.2775069501684266e-10,1.9180048549394257e-08,6.24626226032321e-05,0.40397690286570337,3.381492322366204e-05,0.392356789888322,0.421738457872724,0.41126858942406813,4.005667225051611e-05,0.398900993407739,0.4315596158495921
278,1.4096796043858717e-05,1.5098553768731866e-10,4.368173400770559e-08,5.117964049816681e-05,0.40424534748275515,4.143115088557906e-05,0.3852856763431771,0.4230533856072295,0.4100101445651437,4.37077877341127e-05,0.3958670672583287,0.4339936580834935
279,1.2954508294013011e-05,1.377625021462189e-10,1.42466803798591e-07,5.235086254318233e-05,0.40383970275332437,3.456526044114565e-05,0.3904549757996343,0.4163507346933617,0.40967604191072937,3.888867800896473e-05,0.396492713519905,0.4204707693451881
280,1.5164218348631132e-05,2.4318837384708865e-10,7.197666251901326e-08,9.858325744382944e-05,0.4040875973852907,4.133766642725869e-05,0.3834147728081365,0.4173378448413456,0.4105578534506846,3.814721900370583e-05,0.3948395898699672,0.4249488102232562
281,1.225893925664412e-05,1.7297639030305716e-10,4.5531607706372774e-08,6.289216696986344e-05,0.40450612299132244,2.5351020922050237e-05,0.3927057982480737,0.4157937218014516,0.4096134086131311,2.5569173650426617e-05,0.3984389264913899,0.42201846871987
282,1.3016438970127053e-05,1.4859053155956044e-10,9.551029123144873e-08,5.300192850221652e-05,0.404576083663818,4.266683630733907e-05,0.3838316362709976,0.4214549478390839,0.4110981318970757,3.914660736827782e-05,0.3977954008533138,0.4272434505247253
283,1.36142271937989e-05,1.7298959498465373e-10,7.428614789972698e-08,8.091972908963463e-05,0.403335648448465,3.673855781456737e-05,0.3886626198085823,0.418056467695019,0.40996940372701346,3.346294738696307e-05,0.3950233355198371,0.4219396264444162
284,1.181742484518522e-05,1.2072783102504292e-10,1.9670790918357997e-07,5.815227258543221e-05,0.4041750356852169,3.537428511348523e-05,0.3862047643874216,0.4183525735444673,0.41028317160514866,2.9943811705845338e-05,0.3954413936749036,0.4247549439698818
285,1.2556151092479873e-05,1.7500424887231266e-10,2.9232623544039882e-08,6.222520196186299e-05,0.40455338162383014,2.548945783525008e-05,0.3932415305979105,0.4141215089933738,0.40934378972727825,2.932168009104979e-05,0.3954056717857407,0.4220291017113313
286,1.1774034168245962e-05,1.4727092787815112e-10,7.081614827875171e-08,5.762588012248049e-05,0.40384005960470726,3.483516670025383e-05,0.3881525229131526,0.4185905900291718,0.41075362785351743,3.811192874214877e-05,0.3964308080560429,0.4277003784227652
287,1.2636694454891684e-05,1.4720177610341943e-10,2.261056801788897e-07,5.300849941125563e-05,0.4045641549903764,3.8349060683346865e-05,0.3912202248442602,0.4180597580676986,0.41091038128173585,4.148500944762787e-05,0.3953975731003455,0.4270224127698308
288,1.2342368874181942e-05,1.7984286365318038e-10,4.8681903286329486e-08,6.972403680594041e-05,0.4037535298212576,4.228929673554636e-05,0.3852794912385067,0.4170335131593203,0.40961181760481125,3.648385521641482e-05,0.3937288684041921,0.4227769055195597
289,1.1770059192496296e-05,1.4645863575776118e-10,6.735529756163318e-08,6.394765954598203e-05,0.4039624793146389,4.195317201857723e-05,0.3828674363703624,0.4231334092404654,0.41038708602331836,3.5446044864879504e-05,0.3959151591315267,0.4242947489180371
290,1.1917382774477848e-05,1.4704869208681947e-10,1.790557215830546e-07,6.405126717190512e-05,0.4052928308058177,3.6006698772184904e-05,0.3931424373170971,0.4194858617118406,0.41003320895814205,3.689467949191895e-05,0.3960213576640352,0.4241638424025911
291,1.4567890350432044e-05,1.7717428886904713e-10,1.0060190469562968e-07,6.360479186673373e-05,0.4048783941381153,4.270458018462027e-05,0.3849312311589257,0.4197687761952061,0.41106937520098136,3.809231016820033e-05,0.3958717624119761,0.4235991967659362
292,1.2402132778942532e-05,1.582080790277942e-10,1.7299864374376028e-07,6.563906151402232e-05,0.4044756400411259,3.760041740190578e-05,0.3897432192884805,0.4178858901682725,0.4103568218543807,4.3424534131997464e-05,0.3941279832939373,0.4263597643751198
293,1.1831405525952742e-05,1.5930764351184086e-10,2.4691072075810894e-08,7.203538642253093e-05,0.4051835257637952,3.649476877941691e-05,0.3910914416733595,0.4181861918615486,0.41112695067483607,3.0924315418983545e-05,0.39686705772383,0.4259222727891126
294,1.2282722339646002e-05,1.3329889616884742e-10,6.995008017263161e-09,5.4334691939383895e-05,0.4031324411093176,3.493211989146983e-05,0.3875460669640254,0.4174220192897157,0.4087894824490086,3.7490042356443035e-05,0.3886716162546041,0.4257183180717059
295,1.1220828604940891e-05,1.0983195634751584e-10,3.40558568456828e-07,4.512704071257812e-05,0.4037811200631467,2.4206434220706048e-05,0.3888331569434738,0.4159508883139272,0.40969504362019266,3.3106266225832515e-05,0.3969651147729821,0.4334794320243936
296,1.2177851843039322e-05,1.6851870418708182e-10,5.3742398864464747e-08,8.78366930526786e-05,0.40412791385080615,2.8816990641768432e-05,0.3918268658905346,0.4156609113509012,0.409792961642354,2.584012398874019e-05,0.3966072336061621,0.4267580136150108
297,1.1410249998743404e-05,1.436315081470559e-10,4.0892906394418567e-08,6.167873050000328e-05,0.40449868061750877,3.246480848736669e-05,0.3880542801327155,0.418810036349043,0.4104105112047122,3.3681557850975644e-05,0.3976411377515402,0.4213598562312796
298,1.155252942248608e-05,1.5395142131979517e-10,1.8015253233638617e-07,7.729512399956562e-05,0.4040495054716118,3.319392953317238e-05,0.388143328120043,0.4150904934835572,0.40989980166243517,3.672648500979137e-05,0.3979508639803155,0.4311691117030428
299,1.0070515268986169e-05,1.2459831208666415e-10,4.488144622616375e-08,5.9192708857125353e-05,0.4047553174574564,2.7471626824944094e-05,0.3913076938293244,0.4180870219908339,0.41035288770870726,2.7739895289523588e-05,0.3976071072823903,0.423385387885545
300,1.0710416650695498e-05,9.360630804566615e-11,2.1618509760124027e-08,4.716718127029118e-05,0.40492642869332895,3.9718720692037815e-05,0.3901054728834442,0.4190538760027118,0.4108771757224929,3.20384565021768e-05,0.3942727193977371,0.4249647773045283
301,1.1276211690356418e-05,9.474482090126264e-11,1.432296813375089e-07,5.1676649141074726e-05,0.4046601101323776,2.2022940002855614e-05,0.3908661367060579,0.4150553825089554,0.40976702716502095,1.9271805452993726e-05,0.4000779801393049,0.4196129332913727
302,1.0994670219600655e-05,9.481900430640819e-11,1.4497433697968633e-08,5.359154609563266e-05,0.40410734723715147,3.769788596158366e-05,0.379652028728373,0.4153339897048135,0.4100388644074687,2.9628705261756908e-05,0.3985958916553432,0.4253209217566097
303,9.508933023182341e-06,7.47990259431598e-11,3.628561706658928e-08,3.481080696854377e-05,0.4046949416245695,3.143400365292869e-05,0.3927536230366563,0.4188620151478777,0.41073604278464665,3.51445554764404e-05,0.3930528344378513,0.4244163678092451
304,9.743317433761334e-06,1.0843883800809981e-10,6.378383377025897e-10,5.545981108157072e-05,0.40379910723439055,2.9639217690104074e-05,0.3904368268801301,0.4205151811202355,0.40990315050032433,3.0375772777620022e-05,0.3959436365319676,0.4298603070502133
305,1.2375972348873665e-05,1.6774098660739034e-10,1.0264041483409869e-07,8.57161444681731e-05,0.40463693631244424,2.6730051463109365e-05,0.3916497490267308,0.4167315212729989,0.41064073066631124,2.7225277460896602e-05,0.3985600727694978,0.4247325595350729
306,9.199749415759183e-06,9.314398831840514e-11,7.09849142799257e-08,5.0324248713207176e-05,0.4042035253228102,3.308974184918726e-05,0.3909930437246208,0.4163481705199841,0.4103384841101271,2.7332227996225837e-05,0.3989303786430376,0.4247008304255565
307,1.0622896210200628e-05,1.3182593731497846e-10,6.86207644040593e-08,6.791648486093038e-05,0.4046379824282834,2.6743407714161743e-05,0.3922907687366498,0.420803271994167,0.4095040809320721,3.581213849011813e-05,0.3960140588675254,0.425261731436694
308,9.441908091939455e-06,1.0408247220981928e-10,2.5919054014167383e-08,5.636470272729621e-05,0.4037927759663191,2.736953800433866e-05,0.3898055534694441,0.4145503304981867,0.40964413002375166,2.4400529960809347e-05,0.3955603416708541,0.4199814849758141
309,1.0313782322493026e-05,9.683313172963365e-11,1.2056558418294117e-08,4.869585240674379e-05,0.40506351396494195,3.287440301315662e-05,0.3911747384287202,0.42151303311529,0.40988350838804877,3.2563521291835205e-05,0.3978864324956632,0.4295318775290937
310,1.0058393162667434e-05,7.274993829244307e-11,1.015099334589209e-07,3.7446150702447056e-05,0.40411666138163044,2.7722915787435227e-05,0.3888116973278567,0.4211686037953956,0.4098822588725507,2.8808799231031155e-05,0.3969965456714426,0.4217414426255984
311,1.144462796488388e-05,2.1981242761611579e-10,3.9576345756131566e-08,8.814886302033198e-05,0.4038181538488515,2.4793094922617246e-05,0.3924786277501784,0.4181534681489637,0.40903733128836406,2.7132705654775366e-05,0.3961551639320514,0.4220382666967145
312,1.058907511483631e-05,1.270321246867808e-10,9.768164832557602e-09,5.987510261429296e-05,0.40391890615902604,3.284421618304994e-05,0.3886520363431169,0.4193108339462127,0.4094607199358068,3.017780799988058e-05,0.3964519146252633,0.4233515815046975
313,9.910461312511165e-06,1.3512111221091052e-10,1.3028176693019589e-07,6.838529957553519e-05,0.4049826949483337,2.5789380523946805e-05,0.3925392609072315,0.4219227479275006,0.41080977312712796,2.9266708278583936e-05,0.3983922451830646,0.4232832182248632
314,1.113569440394757e-05,1.4260411347249802e-10,3.5056680447453914e-08,6.933351344695637e-05,0.40423288810367386,2.658077440209013e-05,0.3884937744984107,0.4144149774438349,0.41032169431862164,2.4824607329800733e-05,0.4017744053540584,0.4308518404622626
315,9.930951239325303e-06,1.1554426615937599e-10,6.857930778814136e-09,5.6062893020736304e-05,0.40486155897827275,3.4675591319729444e-05,0.3896468417812468,0.4175768027867006,0.4099358059497052,2.8633487446417064e-05,0.398646261272494,0.4231179945002412
316,1.0865042241828826e-05,9.542952282628416e-11,4.0442451054722994e-08,5.379725700704885e-05,0.40405743877124356,2.4993197254934723e-05,0.3888129474886251,0.4172778460425835,0.408978563224007,2.4663816685711104e-05,0.3992247016614647,0.4236162223901676
317,1.1274484101696514e-05,1.0669467978657195e-10,7.056050976839147e-08,4.540145631326542e-05,0.4047168092909362,2.4045374233989695e-05,0.3925318738203935,0.4160714568823809,0.4103086992206688,2.064386550867465e-05,0.3977339390947199,0.4216744896306795
318,1.0125351244640868e-05,1.1422059232330022e-10,1.9205677004308089e-07,5.6923739698455655e-05,0.40525588859011663,3.235518231093518e-05,0.3905327394343501,0.4172597738862108,0.41076183877413563,3.0390067112921955e-05,0.39870453077937,0.4230733501794274
319,8.710086219827496e-06,6.745175848861754e-11,1.3701534573584697e-08,4.883213257766972e-05,0.4039907969325436,2.4082049963721187e-05,0.3924499395182479,0.4143152086405107,0.40888102752858635,2.877654089270328e-05,0.3968244832626717,0.4257313236084794
320,1.0874592363842808e-05,2.210341971019572e-10,7.139787139287536e-08,0.0001431604852424,0.40474416712015776,4.0388476869836364e-05,0.3857449852620419,0.4222852018336507,0.41062727024882967,3.313663201419497e-05,0.3988341347020665,0.4300984873376646
321,1.005612871092798e-05,7.648189133903154e-11,1.5492725646826244e-07,5.36629601091132e-05,0.40505580792416174,2.006361188928526e-05,0.3918237390378922,0.4134782900381625,0.4112665154321005,2.3475628666625195e-05,0.3978471171287856,0.4217504852553448
322,8.818568624306967e-06,9.614557186152962e-11,6.102664673601765e-08,6.062235809922712e-05,0.4037258696688468,2.8796002636610297e-05,0.3889041417988108,0.4154283533625169,0.4097345145577386,2.4423556454555116e-05,0.3974440321795276,0.426111461324679
323,1.083832549667485e-05,1.1365037554538579e-10,1.977976626932332e-07,5.905959436403041e-05,0.403888867676064,2.848339386065071e-05,0.3911000924483425,0.4179529185772275,0.40984773885203896,2.652434526029135e-05,0.3977480449665417,0.4247147545091804
324,8.842241908006975e-06,6.111175439668823e-11,1.5891340632290254e-07,3.3494271984402246e-05,0.40436842213115015,2.204193183354376e-05,0.3911242998232123,0.4157704756742182,0.4101178639085411,3.22991222022755e-05,0.3996951984102979,0.4292616627481216
325,9.980197826758853e-06,7.558245938070892e-11,3.358300382227952e-08,4.214436428839896e-05,0.40557645913242335,2.5049952675147263e-05,0.3939637372137375,0.4172616460405864,0.41072677558013704,2.4657700579797833e-05,0.4011119057931717,0.423127763966409
326,8.448489915637848e-06,7.599870357766476e-11,1.0678197015501213e-07,3.8458881519320975e-05,0.4048048082469085,3.3992994467909675e-05,0.3924084729286918,0.4259821653285409,0.4100418236570937,3.2331368837465886e-05,0.3959627063372309,0.4266086619540051
327,1.0965189133618214e-05,1.0415486283973009e-10,4.468758318942889e-08,4.847691027154433e-05,0.4033769016414192,3.461826710419152e-05,0.3863285539815604,0.4177479326244809,0.4093648114422541,3.775388725238755e-05,0.3912173867919903,0.4271198840239543
328,8.286798926600003e-06,5.4050844834484035e-11,2.3836202189819747e-07,3.4408695342103e-05,0.40490374348474384,2.904061655069133e-05,0.3903982526858753,0.4169729965002949,0.40965296843763793,2.8503527110460492e-05,0.3956548964342388,0.431443224647595
329,9.22821809025809e-06,1.2619686863412164e-10,2.3022121120597205e-07,6.414305249402563e-05,0.4048501776587797,3.4391200463156576e-05,0.3936977774731881,0.4216530871448785,0.4098748819210087,3.248237812279909e-05,0.3969943314705075,0.4289047149916406
330,7.634447385341803e-06,5.408582238679228e-11,8.197368484008649e-08,3.921400343809278e-05,0.4045962958270868,2.9911919998234338e-05,0.3888026168777114,0.4192732018220274,0.4103085092975109,3.3361232951640624e-05,0.3957795724164621,0.4239218381640796
331,7.897952852384815e-06,5.800269606215909e-11,4.8691818466117815e-08,4.204046590150501e-05,0.40336378003402934,2.9039632239133583e-05,0.3870475297033272,0.4157691914290448,0.4094967378849425,2.235454021421651e-05,0.3958948648191492,0.4189342769700246
332,9.181730771485875e-06,8.879507142956485e-11,3.097660417061832e-08,4.3065571376788014e-05,0.4048748906557071,2.6334521675987245e-05,0.392629804703926,0.41816589731433,0.41096756675090035,3.0470691617031916e-05,0.398048918666525,0.4252470228411683
333,7.8915023641013e-06,5.663095837430287e-11,1.4590753716348104e-08,3.245164579757098e-05,0.40573171528764507,2.4270614194400413e-05,0.3922869306377488,0.4197252390716741,0.41063214857936076,3.210270410457068e-05,0.3988620756973539,0.42609262486571
334,8.139352310579938e-06,7.503004209633508e-11,1.4936603454085429e-07,4.4516227468816005e-05,0.40351360479886617,3.142367999881045e-05,0.3892909489320061,0.4199455683470401,0.4089777463016004,3.013806027438704e-05,0.3954257042428222,0.4249677808851464
335,1.0016540217751003e-05,8.582038529741777e-11,1.3455262348749386e-08,4.016314159394074e-05,0.40503838795750924,2.553464729280867e-05,0.3922000354563706,0.4196757785801037,0.41033570001720115,2.9425525853421646e-05,0.3979459283604017,0.4237549463008654
336,8.98574114838402e-06,7.224882971240053e-11,2.5833608097158844e-07,4.2533705924219234e-05,0.4040968988370554,2.3432158720848346e-05,0.390172421872912,0.416909099948865,0.41019506499202085,3.2486693619064454e-05,0.3971282283527748,0.428122765230104
337,1.0292718929593159e-05,7.735727089262345e-11,7.717293359910117e-08,4.683288451257095e-05,0.4043215589312966,2.259662476004856e-05,0.3905813610807721,0.4147228766971623,0.4097317688502422,2.5017330526638602e-05,0.3977278962738612,0.4235926521570043
338,8.88504360794684e-06,7.076423291859044e-11,1.7125479445656566e-07,4.233519133423069e-05,0.40473140519758244,2.816714816612453e-05,0.391026022237379,0.4158298016485426,0.40917700135616236,2.707258279793395e-05,0.3989414142069363,0.4263362945151293
339,7.24200046262169e-06,4.355821866345331e-11,2.6974855682482253e-09,3.056341697016407e-05,0.4046730262496307,2.6671055997854444e-05,0.392639019223271,0.4160793992532636,0.4095504090448363,2.7176392552576215e-05,0.3972993537657634,0.4221186167180524
340,7.451501533958238e-06,5.239014777584975e-11,9.695719005442529e-09,3.9482798508849726e-05,0.4043822825706924,2.637983566381351e-05,0.3897357789316376,0.4156781851786254,0.4099937702463878,2.6473794155013817e-05,0.3982309637132855,0.4226302497461955
341,7.321700649142171e-06,4.2060025664450743e-11,1.4244641299843153e-07,2.6168627338951644e-05,0.4041428820265698,2.883506922482261e-05,0.3893962306494145,0.4170262441578397,0.40924716563066094,2.709595340197635e-05,0.3949706287301778,0.422875091168854
342,8.229294639041652e-06,9.245119765948872e-11,8.213677837876078e-08,4.5735038089911306e-05,0.40350510055189026,2.9743879939387254e-05,0.3888650454080475,0.4145625037244739,0.4098584535388744,2.1640097526228734e-05,0.4006544298657778,0.4233353725533634
343,9.229545102990011e-06,7.834116312781682e-11,8.97283441991803e-08,4.7593019424696514e-05,0.4040354114913295,2.9979313310205812e-05,0.3868361827443597,0.4181791211044073,0.40989914469791366,3.0362481038163765e-05,0.396091753067637,0.4248689861423986
344,9.154020383379535e-06,6.910151492541588e-11,2.9493511077838264e-08,3.872739060595265e-05,0.40408006358461374,3.0512453654404646e-05,0.3879541276330732,0.4166993660462121,0.4102065278648959,2.3563492274851814e-05,0.3975292311076033,0.4234726814704641
